Instruction,Input,Output,materi,question_id
Write a function in Python to remove a specific character from a string.,"string = ""Hello World""
character = 'l'","def remove_character(string, character):
    return string.replace(character, '')

print(remove_character(string, character))",Data Type,3330
Develop a Python program that encrypts a given string using 'Caeser Cipher',string = 'Hello World',"def caesarCipherEncryptor(string, key):
  newLetters = []
  newKey = key % 26
  for letter in string:
   newLetters.append(getNewLetter(letter, newKey))
  return ''.join(newLetters)
 
def getNewLetter(letter, key):
   newLetterCode = ord(letter) + key
   return chr(newLetterCode) if newLetterCode <= 122 else chr(96 + newLetterCode % 122)",Data Type,3356
Create a Python program to reverse a string in place.,"""Hello World!""","def reverse_string_in_space(s): 
    temp_list = list(s) 
    start = 0
    end = len(temp_list) - 1
  
    while start < end: 
        temp_list[start], temp_list[end] = temp_list[end], temp_list[start] 
        start += 1
        end -= 1
  
    s = """".join(temp_list) 
      
    return s
  
s = ""Hello World!""
print(reverse_string_in_space(s))",Data Type,3368
Design a Python program that prints out the reverse of a given string.,"String = ""Hello World""","def reverse_string(String):
    rev_str = """" 
    for i in String: 
        rev_str = i + rev_str
    return rev_str

print(reverse_string(""Hello World""))",Data Type,3375
Write a Python program that takes in a string of numbers delimited by spaces and returns the largest number.,64 8 224 54 21,"def findMax(string):
  numbers = string.split("" "")
  largest = 0
  
  for number in numbers:
    if number > largest:
      largest = number
      
  return largest
  
string = ""64 8 224 54 21""
print(f""The largest number is {findMax(string)}."")",Data Type,3382
Write a script in Python to input a list of strings and convert it into a single string.,"[‘hello’, ‘world’]","# Convert list of strings into a single string
def list_to_string(lst):
    return ' '.join(lst)",Data Type,3385
Create a Python program to split a given string into two parts according to a given character.,"Str = ""apple-banana-orange""
Char = ""-""","def split_string(s, char):
    new_list = s.split(char)
    return new_list

result = split_string(""apple-banana-orange"", ""-"")
print(result)",Data Type,3396
Write a code in Python to parse a JSON string.,"{
    ""name"": ""James"",
    ""age"": 27
}","import json

json_string = '{""name"": ""James"",""age"": 27}'
data = json.loads(json_string)
print(data[""name""], data[""age""])",Data Type,3398
Create a function in Python that can tell if a string is a palindrome or not.,civic,"def is_palindrome(word):
    reversed_word = word[::-1]

    if word == reversed_word:
        return True
    else:
        return False
        
result = is_palindrome('civic')
print(result)",Data Type,3406
Generate a code for a Python program that removes all instances of a given character from a string.,"'Hello World!', 'o'","def remove_letter(word, letter):
    new_word = ''
    for char in word:
        if char != letter:
            new_word += char
    return new_word 

print(remove_letter('Hello World!', 'o'))",Data Type,3418
Create a Python script that will create a dictionary that contains the character count of the given string.,"""Python""","from collections import Counter 
  
str = ""Python""

# character count 
# using collections.Counter() 
res = Counter(str) 

# printing result  
print(""Count of all characters in GeeksforGeeks is :\n ""
                                        +  str(res))",Data Type,3420
Can you generate code to clear all whitespace from a given string in Python?,"Input String = "" Hello World    ""","def clear_whitespace(s):
        s = s.strip() # Remove leading and trailing whitespaces
        s = """".join(s.split()) # Remove middle whitespaces
        return s

print(clear_whitespace("" Hello World    ""))",Data Type,3421
Design a function in Python which takes a string and returns the string with the last word capitalized.,"mystring = ""This is a simple string""","def capitalize_last_word(mystring):
    words = mystring.split()
    words[-1] = words[-1].capitalize()
    return ' '.join(words)

result = capitalize_last_word(mystring)
print(result)",Data Type,3426
Create a Python program that takes in a string and counts the number of vowels in it.,"""Hello""","def count_vowels(s):
    count = 0
    for char in s:
        if char in ""aeiouAEIOU"":
            count += 1
    return count

s = ""Hello""
result = count_vowels(s)
print(result)",Data Type,3428
"Write a function in Python which takes two parameters, a string and a single character, and returns a count of occurrence of the single character in the string.","String = ""The quick brown fox""
Character = ""q""","def countOccurrence(string, char):
    count = 0
    for c in string:
        if c == char:
            count += 1
    return count

String = ""The quick brown fox""
Character = ""q""
count = countOccurrence(String, Character)
print(count)",Data Type,3445
Create a Python function that prints a string in reverse order.,"""GPT-3""","def reverse_string(string): 
  return string[::-1] 
  
print(reverse_string(""GPT-3""))",Data Type,3448
Construct a loop in Python that iterates over a given list of strings and prints each string.,"[""apple"", ""banana"", ""cherry""]","strings = [""apple"", ""banana"", ""cherry""]

for string in strings:
    print(string)",Data Type,3453
Create a Python script that uses regular expressions to find all phone numbers in a string.,The following phone number should be found: (111) 111-1111,"import re

phone_string = ""(111) 111-1111""

phone_numbers = re.findall(r'\(?\d{3}\)?-?\s?\d{3}-\d{4}', phone_string)

for number in phone_numbers:
 print(number)
# Output: (111) 111-1111",Data Type,3467
Create a script in Python to replace all occurrences of a character in a string with another character.,"string = ""This is an example""","def replace_char(string, char1, char2):
    new_string = """"
    for char in string:
        if char == char1:
            new_string += char2
        else:
            new_string += char
    return new_string

string = ""This is an example""
new_string = replace_char(string, ""s"", ""z"")
print(new_string)
# Output: Thiz iz an example",Data Type,3472
Create a python script that outputs the following string,My favorite color is blue.,print('My favorite color is blue.'),Data Type,3474
Provide a type definition for the following class in Python.,"class Student:
    def __init__(self, name, age):
        self.name = name
        self.age = age","from typing import NamedTuple

class Student(NamedTuple):
    name: str
    age: int",Data Type,3488
"In Python, generate a function to extract data from a MySQL table, given a query string.","query_string = ""SELECT * FROM student WHERE course='Python'""","def extract_data_from_mysql(query_string):
    conn = mysql.connector.connect(host=""localhost"", user=""root"", passwd=""password"", database=""student"")
    
    cursor = conn.cursor()
    cursor.execute(query_string)
    
    result = cursor.fetchall()
    
    conn.close()
    
    return result",Data Type,3492
"Given a string which humans can read, write a Python program to create a list that contains all the words in the string in reverse order","input_string = ""I love to write code""","input_words = input_string.split()
output_words = [word[::-1] for word in input_words]
print(output_words)",Data Type,3502
Make a program that finds the reverse of a string in Python.,Hello World,"def reverse(s): 
    return s[::-1] 

reverse(""Hello World"")",Data Type,3504
Define a function in Python that takes two strings and returns a new string which is the concatenation of the two.,"""Hello"" and ""World""","def concatenate_two_strings(str_1, str_2):
    return str_1 + str_2

conc_str = concatenate_two_strings(""Hello"", "" World"")
print(conc_str)",Data Type,3518
Generate a python script that replaces each character in a string with its reverse:,string = 'Hello World',"def reverseString(string):
    n = len(string) 
    # create an empty array
    revString = [0 for i in range(n)] 
  
    for i in range(n):
        revString[n-i-1] = string[i] 
  
    return ""("" + ''.join(revString) + "")""
print(reverseString(""Hello World""))",Data Type,3519
What Python code can you create to remove the second character from a given string?,"string = ""example""","removed_string = string[:1] + string[2:]
print(removed_string) # ""xample""",Data Type,3521
Create a serverless API in Python that takes a text string as input and returns the associated Wikipedia page for the text.,Text String: Python programming language,"import wikipedia

def get_wiki_page(query):
 try:
 page = wikipedia.page(query)
 except:
 return None
 
 return page.content",Data Type,3525
Create a python program to remove all characters in a string that occur more than once,"string = ""aaabbcdefg""","def remove_duplicates(string):
    unique_chars = """"
    for ch in string:
        if ch not in unique_chars:
            unique_chars += ch

    return unique_chars

remove_duplicates(""aaabbcdefg"") # returns ""bcdefg""",Data Type,3527
Create a function in Python that takes a list of strings and replaces each string with its length.,"[""apple"", ""banana"", ""mango""]","def length_strings(string_list):
  new_list = []
  for string in string_list:
    new_list.append(len(string))
  return new_list

print(length_strings([""apple"", ""banana"", ""mango""])) # [5, 6, 5]",Data Type,3534
Design a program to reverse a given string.,Python,"def reverse_string(input_string):
    reversed_string = """"
    for i in range(len(input_string)-1, -1, -1):
        reversed_string += input_string[i]
    return reversed_string

input_string = ""Python""

print(reverse_string(input_string))",Data Type,3536
Write a Python function that takes two strings as arguments and returns true if the second string could be obtained by rotating the first string.,"'waterbottle', 'erbottlewat'","def is_rotation(str1, str2):
    if len(str1) == len(str2) and len(str1) > 0:
        return (str1 + str1).find(str2) != -1
    return False
    
is_rotation('waterbottle', 'erbottlewat')",Data Type,3541
"Generate an algorithm in Python that given a string of words, should check if it is a Palindrome.","""racecar""","def isPalindrome(s):
 s = s.lower()
 
 left = 0
 right = len(s) - 1
 
 while left < right:
 if s[left] != s[right]:
 return False
 left += 1
 right -= 1
 
 return True

s = 'racecar'
isPalindrome = isPalindrome(s)

print(isPalindrome) # Output: True",Data Type,3563
Create a function in Python that takes a string of any length and capitalizes every word.,'hello world',"def capitalize_words(string):
 words = string.split(' ')
 capitalized = [word.capitalize() for word in words]
 return ' '.join(capitalized)

# Usage

print(capitalize_words('hello world')) # Hello World",Data Type,3568
Implement a Python program that takes in a string and prints out the ASCII codes for each character in the string.,"""Hello""","def get_ascii_codes(string):
    ascii_codes = [] 
  
    for char in string: 
        ascii_codes.append(ord(char)) 
  
    return ascii_codes 


print(get_ascii_codes(""Hello""))

# Output: [72, 101, 108, 108, 111]",Data Type,3574
Modify the following Python code to detect and remove punctuation from a given string.,"my_string = 'Hello, world!'","my_string = 'Hello, world!'
punctuation = '!,.'
for char in my_string: 
 if char in punctuation: 
 my_string = my_string.replace(char, """")

print(my_string)
# Output: Hello world",Data Type,3575
"Given a list of strings, write a Python program to search for a string and return its index.","myList = [""a"", ""b"", ""c"", ""d"", ""e""]","def find_string(search_string, myList):
    for index, s in enumerate(myList):
        if s == search_string:
            return index",Data Type,3578
Compose a Python program that takes a list of strings and checks if each string length is 2 or more.,"['dog', 'cat', 'mouse', 'snake', 'python', 'go']","def isStringLengthMoreThanTwo(list): 
    new_list = [] 
  
    for string in list:
        if len(string) >= 2: 
            new_list.append(string) 
     
    return new_list
  
# Driver Code 
list = ['dog', 'cat', 'mouse', 'snake', 'python', 'go']
print(isStringLengthMoreThanTwo(list))",Data Type,3587
Create a Python program that takes a string and returns a new string with the first letter of each word capitalized.,"""my name is john""","def capitalize_words(string): 
    words = string.split(' ') 
    capitalized_words = [word.capitalize() for word in words] 
    return ' '.join(capitalized_words)",Data Type,3588
Generate a code snippet to convert the given JSON string to a dictionary in Python.,"json_str = '{ ""name"" : ""John"", ""age"" : 20, ""city"" : ""New York"" }'","import json

json_dict = json.loads(json_str)",Data Type,3593
"Write a string slicing function in Python that takes a string and start and end index, and return the slice.","string = ""This is a slicing test""
start = 8
end = 15","def slicing(string, start, end):
    return string[start:end]
    
print(slicing(string, start, end))",Data Type,3600
Create a Python script that searches the string for a given pattern and returns the starting position.,"""Hello world""","def find_pattern_position(string, pattern):
    for i in range(len(string) - len(pattern) + 1):
        if string[i:i+len(pattern)] == pattern:
            return i
    else:
        return -1

position = find_pattern_position(""Hello world"", ""world"")
print(position)",Data Type,3601
Generate a Python program that finds all palindromes in a given string.,"input_str = ""madamabcdcba""","input_str = ""madamabcdcba""

def find_palindromes(input_str):
 palindromes = []
 for i in range(len(input_str)):
  for j in range(i+1, len(input_str)):
   curr_str = input_str[i:j+1]
   if curr_str == curr_str[::-1]:
    palindromes.append(curr_str)
 return palindromes

print(find_palindromes(input_str))

# Output: ['madam', 'aba', 'bcdbcd', 'cba']",Data Type,3605
Write down logic to generate all permutations of a given string in Python.,"String = ""ABC""","def permutations(str): 
    ans = []
    if len(str) == 1: 
        ans = [str] 
    else: 
        for i, letter in enumerate(str):
            for perm in permutations(str[:i] + str[i+1:]):
                ans += [letter + perm]
    return ans

print (permutations(""ABC""))",Data Type,3606
Write a Python function to remove duplicate characters from a string.,"InputString=""tree traversal""","def remove_duplicate_characters(string): 
 result = """" 
  
 for i in range(len(string)): 
  if string[i] not in result: 
   result += string[i] 
  
 return result 
  
print(remove_duplicate_characters(""tree traversal""))",Data Type,3611
Generate a python program for creating a function to take a list of strings as input and return the longest string,"list of strings: ['hello', 'world', 'this', 'is', 'awesome']","def find_longest_string(arr):
    longest = arr[0]
    for string in arr:
        if len(string) > len(longest):
            longest = string
    return longest

result = find_longest_string(['hello', 'world', 'this', 'is', 'awesome'])
print(result)",Data Type,3640
Create a Python function to replace a specific character in a string?,"string = ""Hello World""
character = ""l""
replacement = ""X""","def replace_char(string, character, replacement):
   return string.replace(character, replacement)

string = ""Hello World""
character = ""l""
replacement = ""X""
print(replace_char(string, character, replacement))",Data Type,3651
Generate a python program to convert a list of strings to a new list of strings with each string's first letter capitalized,"[""apple"", ""cat"", ""dog"", ""hello""]","def capitalize(list):
    # Create an empty list to contain the corrected strings 
    output = []
    
    # Iterate over the strings 
    for string in list:
        output.append(string.capitalize())
    
    # Return the corrected list
    return output",Data Type,3652
Create a function in Python which can take in a string and capitalize the first character of the string.,"mystring = ""hello world""","def capitalize_first_character(mystring):
    return mystring[0].upper() + mystring[1:]",Data Type,3655
Create a Python program to write a string in Reverse order,This is a Test string,"def reverse_string(input_string): 
    str = """" 
    for i in input_string: 
        str = i + str
    return str
  
if __name__ == ""__main__"": 
    input_string = ""This is a Test string""
    print(reverse_string(input_string))",Data Type,3657
Write a Python function for encrypting a string of plaintext.,"plaintext = ""Hello World!""","import base64
from cryptography.fernet import Fernet

def encrypt(plaintext):
 key = Fernet.generate_key()
 f = Fernet(key)
 encrypted_data = f.encrypt(plaintext.encode())
 return base64.b64encode(encrypted_data)",Data Type,3660
Generate a Python program to convert a given binary string to its equivalent decimal value.,1110,"def binary_to_decimal(n):
    num = n
    dec_value = 0
    base = 1
    temp = num
    
    while temp > 0:
        last_digit = temp % 10
        temp = temp // 10
        dec_value += last_digit * base
        base = base * 2
    return dec_value",Data Type,3672
Develop a program in Python to identify the longest string in a list of strings.,"[‘apple’, ‘bee’, ‘cat’]","def longest_string(string_list):
    longest_str = string_list[0]
    longest_len = len(longest_str)
    for string in string_list:
        if len(string) > longest_len:
            longest_str = string
            longest_len = len(string)
    return longest_str

string_list = ['apple', 'bee', 'cat']
longest_str = longest_string(string_list)
print(longest_str)",Data Type,3698
Create a Python program to check for anagrams of a string.,"""listen"", ""silent""","def anagramCheck(str1, str2):
    if (len(str1) != len(str2)):
        return False

    str1 = sorted(str1)
    str2 = sorted (str2)

    # Compare each character in str1 with
    # each character in str2
    for i in range( len( str1 ) ):
        if (str1[i] != str2[i]):
            return False
 
    return True",Data Type,3706
Create a function to replace all instances of a string in another string.,"Input string ""I love Python programming language"" and replace all the 'Python' with 'JavaScript'","def replace_string(old, new, s): 
    return s.replace(old, new) 


input_string = ""I love Python programming language""
new_string = replace_string(""Python"", ""JavaScript"", input_string)
print(new_string)

# Output: I love JavaScript programming language",Data Type,3720
Develop a program that alters and returns a given string.,"string: ""Python is fun!""","""""""
Develop a program that alters and returns a given string
""""""

def alter_string(string):

    # alter the original string 
    string_altered = string.replace(""!"", ""?"")

    return string_altered

if __name__ == '__main__':
    string = ""Python is fun!""
    print(alter_string(string))",Data Type,3727
Implement a python function to remove all special characters from a string.,"string = “@#$&#() <>, +/”","import re

def remove_special_characters(string):
    return re.sub('[^A-Za-z0-9]+', '', string)",Data Type,3728
Create a function in Python which takes a given string and returns a dictionary containing the frequency of each word in the string.,"""Hello world hello world""","def word_frequency(string):
    word_freq = {} 
  
    for word in string.split(): 
        if word in word_freq: 
            word_freq[word] += 1
        else: 
            word_freq[word] = 1
  
    return word_freq 
      
string = ""Hello world hello world""
print(word_frequency(string))",Data Type,3739
Create a Python function that converts an integer into a binary representation as a string.,13,"def to_binary(num):
  result = """"
  while num > 0:
   remainder = num % 2
   num = num // 2
   result = str(remainder) + result
  return result

print(to_binary(13)) # '1101'",Data Type,3741
"Create a python function which takes two inputs, a list of strings and a character, and returns a dictionary containing the count of each string beginning with the given character.","words = ['apple','ball','cat','dog','elephant']
char = 'a'","def find_words(words, char):
    count_dict = dict()
    for word in words:
        if word.startswith(char):
            count_dict[word] = count_dict.get(word, 0) + 1
    return count_dict",Data Type,3747
"Input a text string, and build a function in Python to count the number of vowels in the string.",The quick brown fox jumps over the lazy dog,"def countVowels(sentence):
    vowels = 'aeiouAEIOU'
    count = 0
    for ch in sentence:
        if ch in vowels:
            count += 1
    return count

result = countVowels('The quick brown fox jumps over the lazy dog')
print(result)",Data Type,3748
Create a Python program which takes a list of strings as input and outputs a dictionary containing the count of each string.,"A list of strings including:
['Python', 'Java', 'C', 'Python', 'JavaScript']","string_list = ['Python', 'Java', 'C', 'Python', 'JavaScript']

string_dict = {}
for string in string_list:
 if string in string_dict:
 string_dict[string] += 1
 else:
 string_dict[string] = 1

print(string_dict) # Output: {'Python': 2, 'Java': 2, 'C': 1, 'JavaScript': 1}",Data Type,3758
Create a program in Python to split a string into a list by given character,string = 'This is a sample string',"def split_string(string, delimiter): 
    return string.split(delimiter) 

print(split_string('This is a sample string', ' '))",Data Type,3777
Write code in Python to find the frequency of words in a given string.,"String: ""The apple is red and the banana is yellow.""","str = ""The apple is red and the banana is yellow.""
wordfreq = {}
 
for rawword in str.lower().split():
    word = rawword.replace(""."","""")
    if word not in wordfreq:
        wordfreq[word] = 0
    wordfreq[word] += 1
    
print(""Frequency of the words:"")
for key, value in wordfreq.items():
  print(key, value)",Data Type,3780
Generate a Python program which will take as input a string and output the corresponding hexadecimal representation of the string.,"""Hello world""","import binascii

def stringToHex(s):
 output = ''
 for c in s:
 output += '%02x' % ord(c)

return output

inputString = input('Input a string:')
hexString = stringToHex(inputString)
print(""The hexadecimal representation of the string is: {}"".format(hexString))",Data Type,3816
Create a function using Python that reverses the order of the words in a given string.,Please reverse the order of the words.,"def reverse_words(string): 
    words = string.split(' ') 
    reverse = words[::-1] 
    return ' '.join(reverse)",Data Type,3819
Write a Python program to parse a string containing HTML tags and extract the text not contained in the HTML tags.,"<p>This is a <a href=""https://example.com"">link</a>.</p>","import re

html = '<p>This is a <a href=""https://example.com"">link</a>.'
text = re.sub(r'<[^>]+>', '', html)
print(text)

# Output: This is a link.",Data Type,3821
Create an algorithm to detect a palindrome string in Python.,"String str = ""madam"";","def isPalindrome(str):
  left, right = 0, len(str) - 1
  while right >= left:
    if not str[left] == str[right]:
      return False
    left += 1
    right -= 1
  return True",Data Type,3824
Create a Python function that processes a string and returns the string in lowercase.,"String to be modified: ""MyString""","def process_string(string):
    return string.lower()

process_string(""MyString"") # returns ""mystring""",Data Type,3829
Construct an algorithm in Python to convert a string to uppercase.,hello world,"def stringToUpper(str):
    return str.upper()

inputStr = ""hello world""

outputStr = stringToUpper(inputStr)

print(outputStr)",Data Type,3843
Implement a Python method to encrypt a given string.,"text = ""Hello, World!""","def encrypt(text): 
    result = """" 
    for i in range(len(text)): 
        char = text[i] 
        if (char.isupper()): 
            result += chr((ord(char) + 7)) 
        else: 
            result += chr((ord(char) + 3)) 
    return result 

text = ""Hello, World!""
print(encrypt(text))",Data Type,3850
Construct a Python function that takes as input a string and returns the length of the longest word in the string.,"""This is an example string.""","def longest_word_length(input_string):
    longest_word_length = 0
    words = input_string.split()
    for word in words:
        if len(word) > longest_word_length:
            longest_word_length = len(word)
    return longest_word_length",Data Type,3861
Create a program in Python that reads a string from standard input and prints the frequency of each letter in the input.,"""Hello World!""","from collections import Counter

def frequency(string):
    count = Counter()
    for letter in string:
        count[letter] += 1
    return count

if __name__ == ""__main__"":
    input_string = input(""Enter the string: "")
    count = frequency(input_string)
    print(count)",Data Type,3864
Create a program in Python to normalize a given input string.,"input_string = ""david_Xq3r5""","import re 

def normalize_string(input_string): 
  ## convert to lowercase 
  normalized_string = input_string.lower() 
  
  ## remove special characters 
  normalized_string = re.sub(""[^a-z0-9]"", """", normalized_string) 
  
  ## return the normalized string
  return normalized_string

normalized_string = normalize_string(input_string) 
print(normalized_string) # davidxq35",Data Type,3879
"Create a function in Python to apply a discount rate to a given price. This should accept two parameters, a float for the discount rate between 0 and 1 and the price. The function should return the discounted price.","discountRate = 0.9
price = 200","def applyDiscount(discountRate, price):
    discountedPrice = discountRate * price
    return discountedPrice

print(applyDiscount(discountRate, price)) # 180",Data Type,3880
Create a function in Python that takes two strings as arguments and returns a concatenated string.,"String1: ""Hello ""
String2: ""World""","def concat_strings(first_str, second_str):
 return first_str + second_str

print(concat_strings(""Hello "", ""World"")) # prints ""Hello World""",Data Type,3899
Create a Python function that takes a string as an argument and reverses it.,testing,"def reverse_string(str_input):
    reversed_string = ''
    index = len(str_input)
    while index > 0: 
        reversed_string += str_input[ index - 1 ]
        index = index - 1
    return reversed_string

print(reverse_string(""testing""))",Data Type,3900
Create a Python script that prints the number of unique characters in a given string and their frequency.,Hello World,"inputString = ""Hello World"" 
freq = {}
  
for ch in inputString:
    if ch in freq:
        freq[ch] += 1
    else:
        freq[ch] = 1

for key, value in freq.items():
    print (key + "" has a frequency of "" + str(value))",Data Type,3901
Write a Python program to count the number of characters in a string.,"String = ""Hello World""","String = ""Hello World""

def count_characters(str):
  return len(str)

print(""Number of characters in the string:"", count_characters(String))",Data Type,3912
Write a Python script to convert a given string to datetime format.,Input Date: 10/07/2020,"import datetime

def convert_to_date(input_date):
    date_obj = datetime.datetime.strptime(input_date,""%d/%m/%Y"")
    return date_obj",Data Type,3913
Write a Python program that takes a list as input and returns the longest consecutive string of characters.,"['a', 'bb', 'ccc', 'dd', 'eee']","def longest_consecutive(lst):
    longest = """"
    for word in lst:
        if len(word) > len(longest):
            longest = word
    return longest

lst = ['a', 'bb', 'ccc', 'dd', 'eee']

print(longest_consecutive(lst))

# Output should be ""ccc""",Data Type,3917
Create a function in Python which takes a string as an input and adds the number 1 to each character in the string.,"mystring = ""Hello""","def add_one_to_each_char(mystring):
    new_str = """"
    for c in mystring:
        new_str += chr(ord(c) + 1)
    return new_str",Data Type,3923
Implement a program in Python that encodes a given string of text.,"encoding_string = ""Hello World""","def encode_string(encoding_string):
    encoded_string = """"
    for char in encoding_string : 
        encoded_string += str(ord(char)) + "" ""
    return encoded_string",Data Type,3930
Generate a Python dictionary that contains the count of the characters in a given string.,"""Hello World""","def count_chars(string):
    count_dict = {}

    for char in string:
        if char in count_dict:
            count_dict[char] += 1
        else:
            count_dict[char] = 1

    return count_dict

print(count_chars(""Hello World""))

# Output: {'H': 1, 'e': 1, 'l': 3, 'o': 2, ' ': 1, 'W': 1, 'r': 1, 'd': 1}",Data Type,3941
"Given a string of text, write a function in Python that prints out every word in the string.",The quick brown fox,"def printWords(text):
 words = text.split()
 for word in words:
 print(word)

printWords(""The quick brown fox"")",Data Type,3945
Implement a function in Python that takes two arguments: a list and a string. The function should return the indices where the string appears in the list.,"list = ['apple', 'banana', 'pear', 'banana']
string = 'banana'","def find_indices(list, string):
    indices = []
    for i,item in enumerate(list):
        if item == string:
            indices.append(i)

    return indices",Data Type,3954
Write a function in Python that takes a string as input and returns the length of the longest word.,"string = ""the quick brown fox jumps over the lazy dog""","def length_longest_word(s):
    longest_word = """"
    longest_len = 0
  
    words = s.split()
    for word in words:
        if len(word) > longest_len:
            longest_len = len(word)
            longest_word = word
  
    return len(longest_word)
  
result = length_longest_word(string)
print(result)",Data Type,3955
Write a python program to check if a given string contains all alphabetic characters.,"String: ""Hello World!""","def is_alpha(word): 
    if word.isalpha(): 
        return True 
    else: 
        return False",Data Type,3968
Generate a program in Python that takes in a string and returns the reverse of the string.,"""Hello World""","def reverse_string(str):
    """""" Reverses a given string """"""

    rev_str = """"

    for c in str:
        rev_str = c + rev_str

    return rev_str

str = ""Hello World""
rev_str = reverse_string(str)

print(rev_str)",Data Type,3977
Generate a Python dictionary that tracks the frequency of letters in a given string.,"test_string = ""This is a test string!""","frequency_dict = {}

for letter in test_string:
    if letter not in frequency_dict:
        frequency_dict[letter] = 0
    frequency_dict[letter] += 1",Data Type,3980
Create a Python program to search for a particular pattern in a string of text and return all matching substrings.,"let text = ""hey this is a string to match for a pattern"";","import re

text = ""hey this is a string to match for a pattern""
pattern = ""match""

# Find all matches
matches = re.findall(pattern, text)

# Print the matches
print(matches)
# Output: ['match']",Data Type,3989
Write a function in Python that finds all possible substrings of a string and prints them.,"String =  ""Hello World""","def printSubstrings(s): 
    n = len(s) 
      
    for i in range(n):
        for j in range(i+1, n+1):
            print(s[i:j])
  
# Driver code 
s = ""Hello World""
printSubstrings(s)",Data Type,3993
Create a Python program to edit a given string and insert a given word into the middle of the string.,"String = 'I am a programmer';
Word = 'software'","def insert_word(string, word):
  mid_index = len(string)//2
  start_string = string[:mid_index]
  end_string = string[mid_index:]
  new_string = start_string+word+end_string
  return new_string

string = 'I am a programmer'
word = 'software'

print(insert_word(string, word))",Data Type,4001
Create a python function that takes in a string and reverse any words that contain a certain character.,"String: ""Hello World!-Abc""
Character: ""-""","def string_reverse(string, character):
    new_string = []
    for word in string.split(' '):
        if character in word:
            new_string.append(word[::-1])
        else:
            new_string.append(word)
    return ' '.join(new_string)

string_reverse(""Hello World!-Abc"", ""-"") # Output: ""Hello dlroW!-cbA""",Data Type,4004
"Given a duration in seconds, write a Python code to convert it into a string showing hours, minutes and seconds.",32400,"def to_time_string(duration):
    hours, remainder = divmod(duration, 3600)
    minutes, seconds = divmod(remainder, 60)
    return ""%02d:%02d:%02d"" % (hours, minutes, seconds)

print(to_time_string(32400))",Data Type,4010
Create a Python script to parse a JSON string and return the value of the given field.,"{""name"": ""John"", ""age"": 30}","def get_value(json_string, field):
    json_dict = json.loads(json_string)
    return json_dict[field]",Data Type,4015
Create a Python function to classify a given string as either a palindrome or not.,"string=""kayak""","def is_palindrome(string):
    string_temp = string.lower()
    reverse_string = string_temp[::-1]
    if string_temp == reverse_string:
        print(""yes, this is a palindrome"")
    else:
        print(""no, this is not a palindrome"")

is_palindrome(string)",Data Type,4033
"Write a Python function that takes a string as input and returns true if the string starts with the letter ""a"".",String: awesome,"def starts_with_a(string):
    if string[0] == 'a':
        return True
    else:
        return False

result = starts_with_a('awesome')
print(result)",Data Type,4035
Create a Python function to generate a URL endpoint mapping based on a given URL string.,"URL string: ""/posts/<title>/<action>""","from flask import Flask

app = Flask(__name__)

@app.route(""/posts/<title>/<action>"")
def process_url(title: str, action: str):
	print(f'URL endpoint mapping for title: {title} and action: {action}')

if __name__ == '__main__':
	app.run()",Data Type,4060
Create a method in Python which takes a string and an integer as arguments and returns an integer representing the number of times that character appears.,"s = ""hello world"", c = 'l'","def findCount(s, c):
    count = 0
    for char in s:
        if char == c:
            count += 1
    return count 

print(findCount(s, c))",Data Type,4061
Implement a program in Python that takes a string as an input and prints out the length of the longest word in the string.,"string = ""The quick brown fox jumps over the lazy dog""","def longest_word(string):
    words = string.split("" "")
    max_length = 0
    longest_word = """"
    for word in words:
        if(len(word) > max_length):
            max_length = len(word)
            longest_word = word
    print(""Longest word is {} with length {}"".format(longest_word,max_length))",Data Type,4069
"Generate a Python code snippet to convert a string to a list, where each word is an item in the list.","String: ""This is a test string.""","string = ""This is a test string""

list = string.split("" "")

print(list) # Output: ['This', 'is', 'a', 'test', 'string']",Data Type,4079
Optimize a Python program to count occurrences of each letter in a given string.,"""This is a sample string""","from collections import Counter

def count_letters(string):
    return Counter(string)

print(count_letters(""This is a sample string""))",Data Type,4091
Write a Python program that takes a string as input and edits the string to remove all punctuation marks.,"string = ""This string contains , a comma, and a % symbol.""","import string

def remove_puncutuation(string):
    translator = str.maketrans('', '', string.punctuation)
    return string.translate(translator)

string = ""This string contains , a comma, and a % symbol.""

print(remove_puncutuation(string))",Data Type,4106
Create a program in Python which takes a string and prints out all the words present in the string in alphabetical order.,"string = ""This is a test string""","def sortString(string):
    words = string.split("" "")
    words.sort()
    return words
    
print(sortString(string))",Data Type,4118
Generate a Python function that checks to see if a given string is a palindrome.,Input: madam,"def is_palindrome(str):
    reversed_str = """"
    for i in range(len(str) - 1, -1, -1): 
        reversed_str += str[i]

    if str == reversed_str: 
        return True
    else: 
        return False

string = ""madam""
result = is_palindrome(string)
print(result)",Data Type,4121
Build a Python script to compare two strings and determine which string is the longest.,"""Hello\nWorld""","def longest(str1, str2):
    if len(str1) > len(str2):
        return str1
    elif len(str2) > len(str1):
        return str2
    else:
        return 'Strings are equal length.'

str1 = 'Hello'
str2 = 'World'

print(longest(str1, str2))
# Output: World",Data Type,4123
Generate a Python program to give an output as true if the given string contains at least two distinct characters,"""AbcdABC""","def containsTwoDistinctChars(string):
    distinctChars = set()
    for char in string:
        distinctChars.add(char)
    
    return len(distinctChars) >= 2

print(containsTwoDistinctChars(""AbcdABC""))",Data Type,4125
