question_id,material,instruction,template,input,correct_answer,attempts,duration
4973,Control Structure,Create a Python script which inputs a sentence and performs POS tagging and letter count for the text using NLTK library.,"import nltk

sentence = 'This is an example sentence.'
words = nltk.word_tokenize(sentence)
tagged_words = nltk.pos_tag(words)

letter_count = 0
for ___ in words:
 letter_count += len(word)

print('POS Tags: ', tagged_words)
print('Letter Count: ', letter_count)",This is an example sentence.,word,1,20
5034,Control Structure,Write a Python program to automatically generate the HTML for a table from a dictionary of data.,"html_str = '<table><tr>'

for ___ in d:
 html_str += '<th>{}</th>'.format(key)
html_str += '</tr>'

for i in range(len(d['col1'])):
 html_str += '<tr>'
 for key in d:
 html_str += '<td>{}</td>'.format(d[key][i])
 html_str += '</tr>'

html_str += '</table>'

print(html_str)","d = {""col1"": [""A"", ""B"", ""C""],
""col2"": [2, 4, 6],
""col3"": [3, 5, 7]}",key,1,20
5041,Control Structure,Create a block of code for a Python program to generate a multiplication table for a given number.,"# Create a multiplication table for ___ given number
num = 6

# Loop to generate the table
for i in range(1, 11):
  print(f'{num} x {i} = {num * i}')",num = 6,a,1,20
5047,Control Structure,Create a web application in Python that displays a directory structure tree for a given path.,"import os

def make_tree(path): 
 files = os.listdir(path) 
 for ___ in files: 
     full_path = os.path.join(path, f) 
     if os.path.isdir(full_path): 
         print(f) 
         make_tree(full_path) 
     else: 
         print("" -"" + f) 
  
path = '/home/myUser/myFolder' 
make_tree(path)",/home/myUser/myFolder,f,1,20
5070,Control Structure,Write a Python code to determine if the user has enough money in the account for a given transaction.,"def enough_balance(balance, amount):
    if ___ > balance:
        return False
    return True

if __name__ == '__main__':
    print(enough_balance(balance, amount))","balance = 200
amount = 50",amount,1,20
5080,Control Structure,Optimize the python code below for memory efficiency.,my_list = [i**2 for ___ in range(20)],"my_list = []
for i in range(20):
    my_list.append(i**2)",i,1,20
5089,Control Structure,Rewrite the following python code to be more concise while still producing the same output.,"for ___ in range(10):
 print(""------------\n""*10)","for i in range(10):
 for j in range(10):
 print(""------------"")",i,1,20
5097,Control Structure,"Use the inputs provided, write Python code to check if two integers are equal.","if ___(10) == int(10):
    print(""The two integers are equal"")
else:
    print(""The two integers are not equal"")","First Integer: 10
Second Integer: 10",int,1,20
5106,Control Structure,Generate a Python program that can verify if a given sentence is correct or misspelled.,"import re

def spell_check(sentence):
  words = re.findall(r'\w+', sentence)
  for ___ in words:
    if not word.lower() in dict:
        return False
  return True

sentence = ""This is my new computer""
result = spell_check(sentence)
if result:
    print('Correct spelling')
else:
    print('Incorrect spelling')","The sentence: ""This is my new computer""",word,1,20
5222,Control Structure,Write a Python code snippet for comparing two strings regardless of their case. You should use regular expressions.,"import re

string1 = ""Hello""
string2 = ""heLLo""

if ___.search(string1.lower(), string2.lower()):
 print(""Strings are equal regardless of case."")","String 1: ""Hello""
String 2: ""heLLo""",re,1,20
5229,Control Structure,Code an algorithm in Python to check if two given sets are equal.,"def is_equal(A, B):
    if ___(A) != len(B):
        return False
    for el in A:
        if el not in B:
            return False
    return True","A = {1, 2, 3, 4, 5}
B = {4, 1, 2, 3, 5}",len,1,20
5231,Control Structure,"Given two strings s and t, create a new Python function to check if s is an anagram of t.","def is_anagram(s, t):
 s_list = list(s)
 t_list = list(t)
 s_list.sort()
 t_list.sort()
 if ___ == t_list:
 return True
 else:
 return False","s = ""anagram""
t = ""nagaram""",s_list,1,20
5255,Control Structure,Create a Python script that takes a number and prints the multiplication table for that number.,"num = 4 # Take input
  
# To take input from the user 
# num = int(input(""Display multiplication table of? "")) 
  
# Iterate 10 times from i = 1 to 10 
for ___ in range(1, 11): 
   print(num, 'x', i, '=', num*i)",Number: 4,i,1,20
5280,Control Structure,Write a Python program that uses a while loop to calculate a Fibonacci sequence up to the given upper limit.,"upper_limit = 10

fibonacci_sequence = [0, 1]

a = 0
b = 1

while ___ <= upper_limit:
 c = a + b
 a = b
 b = c
 fibonacci_sequence.append(b)

print(fibonacci_sequence) # Output: [0, 1, 1, 2, 3, 5, 8, 13]",Upper limit: 10,b,1,20
5384,Control Structure,Write a Python program to check if a number is prime by eliminating the multiples of all numbers from 2 to the square root of the number.,"import math

def is_prime(n):
    for ___ in range(2, int(math.sqrt(n))+1):
        if n % i == 0:
            return False
    return True

print(is_prime(n))",n = 99,i,1,20
5393,Control Structure,Optimize this while loop in the given Python code.,"i = 0
while ___ < 5:
    print(i)
    i += 1","i = 0
while i < 5:
    i += 1
    print(i)",i,1,20
5403,Control Structure,Modify the following code in Python to check if a number is prime or not.,"def checkPrime(n):
    if ___ <= 1:
        return False

    for i in range(2,n):
        if n % i == 0:
            return False
    
    return True","def checkPrime(n):
    for i in range(2,n):
        if n%i==0:
            return False
    return True",n,1,20
5512,Control Structure,Write a function in Python that takes two strings as input and return true if one is a rotation of the other.,"def is_rotation(s1, s2):
  # edge case check
  if ___(s1) != len(s2):
    return False

  # concatenate s2 to itself
  concat_s2 = s2 + s2

  #search s1 in concat_s2
  return s1 in concat_s2","""listen"",""enlist""",len,1,20
5520,Control Structure,Create a Python function for computing the Factorial of a number.,"def factorial(n):
   if ___ == 0:
      return 1
   else:
      return n * factorial(n-1)

print(factorial(6))",6,n,1,20
5551,Control Structure,Create a Python function that uses a given dictionary to calculate the sum of all the values for each key.,"def sum_dict_values(dict):
  result = 0
  for ___ in dict:
    result += dict[key]

  return result

dict = {'a': 4, 'b': 2, 'c': 1}
sum = sum_dict_values(dict)
print(sum) # 7","{'a': 4, 'b': 2, 'c': 1}",key,1,20
5620,Control Structure,Develop an algorithm in Python for parsing a given text and counting the number of occurrences of a given word.,"def parse_text(text, word):
  word_count = 0
  words = text.split()
  for ___ in words:
    if w == word:
      word_count += 1
  return word_count
  
text = 'This is an example text.'
word = 'example'
word_count = parse_text(text, word)
print('The word ""{}"" appears {} times in the text.'.format(word, word_count))",This is an example text.,w,1,20
5742,Control Structure,Implement a solutions for the Tower of Hanoi problem using Python.,"def hanoi(n, source, aux, dest):
 if ___ == 1:
  print('Move disk 1 from {0} to {1}'.format(source, dest))
 else:
  hanoi(n-1, source, dest, aux)
  print('Move disk {0} from {1} to {2}'.format(n, source, dest))
  hanoi(n-1, aux, source, dest)

# Driver program
n = 4
hanoi(n, 'a', 'b', 'c')",int n = 4,n,1,20
5781,Control Structure,Generate a program in Python for a simple chatbot. The program should accept a user input and output a response using the input provided.,"user_input = input(""User: "")

if ___ == ""Hello"":
 print(""Chatbot: Hi there!"")
else:
 print(""Chatbot: I'm not sure what you mean, please try again."")",Hello,user_input,1,20
5796,Control Structure,You need to optimize a given Python code for improving speed.,"def find_corresponding_nums(nums1, nums2):
    result = []
    seen = set(nums2) 
    for ___ in nums1:
        if num1 in seen:
            result.append(num1)
    return result","def find_corresponding_nums(nums1, nums2):
  result = []
  for num1 in nums1:
    for num2 in nums2:
      if num1 == num2:
        result.append(num1)
  return result",num1,1,20
5804,Control Structure,Generate a batch of X random numbers in Python using a for loop.,"import random
numbers = []

for ___ in range(10):
 number = random.randint(1, 100)
 numbers.append(number)
 
print(numbers)",X = 10,i,1,20
5806,Control Structure,Optimize this Python code for speed.,"lst = list(range(100))
 
for ___ in lst:
    print(i)","lst = []
 
for i in range(100):
    lst.append(i)
 
for i in lst:
    print(i)",i,1,20
5828,Control Structure,Write a Python program to optimize the given code for speed and reduce memory usage.,"def func(a):
    result = [x + 5 for ___ in a]
    return result","def func(a):
    result = []
    for x in range(len(a)):
        result.append(a[x] + 5)
    return result",x,1,20
5853,Control Structure,Edit the following Python code to include a while loop:,"a = 0
b = 0

while ___ < 10:
    a += 1
    b = b + a

print(b)","a = 0
b = 0",a,1,20
5941,Control Structure,Generate a function in Python that displays the Fibonacci sequence for a given value.,"def fibonacci(n):
 a, b = 0, 1
 result = []
 
 while ___ < n:
 result.append(a)
 a, b = b, a + b

 return result

print(fibonacci(n))",n = 10,a,1,20
5999,Control Structure,Write a function in Python that takes in two strings and returns true if both strings have the same letter counts.,"def isPermutation(s1, s2):
 s1_dict = {}
 s2_dict = {}
 for ___ in s1:
  if c in s1_dict:
   s1_dict[c] += 1
  else:
   s1_dict[c] = 1
 for c in s2:
  if c in s2_dict:
   s2_dict[c] += 1
  else:
   s2_dict[c] = 1
 
 return s1_dict == s2_dict","'abc', 'cba'",c,1,20
6002,Control Structure,Create a Python script to check if a given word or phrase is a palindrome.,"def is_palindrome(word):
    word_list = list(word)
    if ___ == word_list[::-1]:
        return True
    else:
        return False

result = is_palindrome('madam')
print(result)",madam,word_list,1,20
6032,Control Structure,Implement an algorithm in Python to check for palindromes.,"def isPalindrome(text):
    n = len(text)
    for ___ in range(n // 2):
        if text[i] != text[n - i - 1]:
            return False
    return True

print(isPalindrome('noon'))",noon,i,1,20
6037,Control Structure,Optimize a given code in Python for higher efficiency.,"def power(base, exponent):
    answer = 1
    while ___ > 0:
        if exponent & 1:
            answer *= base
        base *= base
        exponent >>= 1
    return answer","def power(base, exponent):
    answer = 1
    for _ in range(exponent):
        answer *= base
    return answer",exponent,1,20
6049,Control Structure,Develop an algorithm in Python for generating the nth Fibonacci number.,"def fibonacci(n):
 # base case
 if ___ == 1:
  return 0
 elif n == 2:
  return 1
 # recursive case
 else:
  return fibonacci(n-1) + fibonacci(n-2)

# testing
print(fibonacci(5)) # Output: 3",N: 5,n,1,20
6052,Control Structure,Generate a Python script for searching for a pattern in a given text.,"import re
text = ""The cat jumped over the fence""
pattern = ""cat""
match = re.search(pattern, text)
if ___:
    print(""Pattern found!"")","Text: ""The cat jumped over the fence""
Pattern: ""cat""",match,1,20
6054,Control Structure,Optimize the following Python code for calculating the Fibonacci numbers up to n.,"def fibonacci(n):
 # Initialize a memoization dictionary
 memo = {
 0: 0,
 1: 1
 }
 
 # If n is in the memoization dictionary, return the value
 if ___ in memo:
 return memo[n]
 
 # Calculate the Fibonacci number
 if n > 1:
 memo[n] = fibonacci(n-1) + fibonacci(n-2)
 
 return memo[n]

print(fibonacci(10))","def fibonacci(n):
 if n <= 1:
 return n
 return fibonacci(n-1) + fibonacci(n-2)",n,1,20
6058,Control Structure,A number is said to be abundant if its proper divisors sum to more than the number itself. Create a python program to identify if a given number is abundant or not.,"def is_abundant(num):
    divisor_sum = 0
    for ___ in range(1, int(num/2)+1):
        if num % i == 0:
            divisor_sum += i

    return divisor_sum > num

num = 21

if is_abundant(num):
    print(f""{num} is abundant"")
else:
    print(f""{num} is not abundant"")",21,i,1,20
6086,Control Structure,Create a python program for checking whether a number is a palindrome or not.,"def is_palindrome(num):
  rev = 0
  tmp = num
  
  while ___ > 0:
    rev = rev * 10
    rev = rev + (tmp % 10)
    tmp = tmp // 10

  return num == rev
  
num = 12321
if (is_palindrome(num)):
  print(""Number is a palindrome"")
else:
  print(""Number is not a palindrome"")",12321,tmp,1,20
6105,Control Structure,Optimize the Python code snippet (below) for performance efficiency.,"def process_data(data):
    processed_data = []
    for ___ in data:
        if (item % 10) == 0:
            processed_data.append(item)
    return processed_data

def process_data_fast(data):
    return [item for item in data if item % 10 == 0]","def process_data(data):
    processed_data = []
    for item in data:
        if item % 10 == 0:
            processed_data.append(item)
    return processed_data",item,1,20
6139,Control Structure,Create a python program for searching for a word in a text document.,"import re

text = 'The quick brown fox jumped over the lazy dog'
search = 'fox'

result = re.findall(search, text)

if ___:
    print('Found!');
else:
    print('Not Found!')","The quick brown fox jumped over the lazy dog
search: fox",result,1,20
6165,Control Structure,Write a function in Python to check if an integer is prime or not.,"def is_prime(number):
  if ___ < 2:
    return False
  else:
    for x in range(2, number):
      if number % x == 0:
        return False
    return True

n = 37
print (is_prime(n)) # Output: True",37,number,1,20
6244,Control Structure,Create a Python program to calculate the grade for a student.,"Maths = 85
English = 70
Science = 90

# Calculate the average 
average = (Maths + English + Science) / 3

# Check the grade
if ___ >= 80:
    grade = 'A'
elif average >= 70:
    grade = 'B'
elif average >= 60:
    grade = 'C'
elif average >= 50:
    grade = 'D'
else:
    grade = 'F'

# Print the grade
print(grade)","Maths = 85
English = 70
Science = 90",average,1,20
6263,Control Structure,Create a Python program that prints out a message if a given number is divisible by 7.,"num = 49

if ___ % 7 == 0:
    print(""The number %d is divisible by 7!"" %num)",num = 49,num,1,20
6290,Control Structure,Develop an algorithm using Python that determines if a number is a prime number or not.,"def is_prime(n):
    if ___ <= 1: 
        return False
    for i in range(2, n): 
        if n % i == 0: 
            return False
    return True",12,n,1,20
6309,Control Structure,Optimize the following Python code for runtime and memory performance.,"def factorial(n):
    if ___ == 0:
        return 1

    res = 1
    for i in range(2, n+1):
        res *= i
    return res","def factorial(n):
    if n == 1:
        return 1
    else:
        return n * factorial(n-1)",n,1,20
6317,Control Structure,Create a Python function to check if a given number is abundant or not. An abundant number is a number which is less than the sum of its proper divisors.,"def is_abundant(number):
    sum = 0
    for ___ in range(1, number):
        if number % i == 0:
            sum += i
    return sum > number",number = 24,i,1,20
6330,Control Structure,Create a program in Python for finding the greatest common divisor of two numbers.,"def gcd(a, b):
    while ___ != 0:
        temp = a
        a = b
        b = temp % b
    return a

print(gcd(20,45))","Number1: 20
Number2: 45",b,1,20
6339,Control Structure,Write a FOR loop to create a Pascal Triangle of size N in Python.,"def pascal_triangle(n): 
    trow = [1] 
    y = [0] 
    for ___ in range(max(n,0)): 
        print(trow) 
        trow=[l+r for l,r in zip(trow+y, y+trow)] 
  
# Driver program to test the above function 
n = 5
pascal_triangle(n)",N = 5,x,1,20
6349,Control Structure,Design an algorithm in Python for linear search.,"def linear_search(arr, target):    
    for ___ in range(len(arr)):
        if arr[i] == target:
            return i
    return -1","[3, 1, 5, 8], 8",i,1,20
6379,Control Structure,Write a Python program for a program that checks if two strings are palindromes.,"def is_palindrome(str1, str2):
 # Reverse str1
 reverse_str1 = str1[::-1]

 # Check if ___ is the same as the reversed version of str2
 if reverse_str1 == str2:
 return True
 else:
 return False

# Sample input
str1 = 'radar'
str2 = 'dad'

# Check if the strings are palindromes
print(is_palindrome(str1, str2)) # Output: True","Input strings: “radar”, “dad”",str1,1,20
6482,Control Structure,Create a regex pattern that matches two different words and prints out the second word if found.,"pattern = r""learn (Python|Java) (\w+)"" 
match = re.search(pattern, text) 
if ___: 
    print(match.group(2)) # Prints ""now"" or ""later""","text = ""Learn Python now or learn Java later",match,1,20
6521,Control Structure,Create a function in Python to determine if a number is divisible by another number.,"def isDivisible(num1, num2):
    # check if ___ is divisible by num2
    if (num1 % num2) == 0:
        return True
    else:
        return False

num1 = 6
num2 = 3

result = isDivisible(num1, num2)
print(result)","6, 3",num1,1,20
6575,Control Structure,Modify the following Python code for calculating the factorial of a number.,"def factorial(n):
    if ___ == 0:
        return 1
    else:
        fact = 1
        for i in range(1,n+1):
            fact = fact*i
        return fact","def factorial(n):
    fact = 1
    for i in range(1,n+1):
        fact = fact*i
    return fact",n,1,20
6585,Control Structure,Optimize the following Python code for improved performance.,"def factorial(n):
 fact = 1
 for ___ in range(1, n+1):
   fact *= i
  return fact","def factorial(n):
 if n == 0:
   return 1
 else:
   return n * factorial(n - 1)",i,1,20
6589,Control Structure,Create a Python program for extracting text from an online book.,"import requests
from bs4 import BeautifulSoup

# Input web address of the book
url = 'https://www.example.com/book.html'

# Download the page
page = requests.get(url)

# Parse the HTML
soup = BeautifulSoup(page.content, 'html.parser')

# Extract the text
text = soup.find_all('p')
for ___ in text:
 print(p.text)",web address of the book (e.g. https://www.example.com/book.html),p,1,20
6593,Control Structure,Design a python class for a shopping cart.,"class ShoppingCart:
    def __init__(self):
        self.items = []
    
    def add_item(self, item):
        self.items.append(item)
    
    def remove_item(self, item):
        if ___ in self.items:
            self.items.remove(item)
    
    def get_total_amount(self):
        total_amount = 0
        for item in self.items:
            total_amount += item.price
        return total_amount",No input,item,1,20
6603,Control Structure,Construct a function in Python to compare the two given dictionaries and return true if both of them contains the same elements.,"def compare_dicts(dict1, dict2):
  # Iterate through keys in both dictionaries and compare values
  for ___, value in dict1.items():
    if key not in dict2 or dict2[key] != value:
      return False
 
  # If all elements matched
  return True","dict1 = {'A':1, 'B':2, 'C':3 }
dict2 = {'A':1, 'C':3, 'B':2 }",key,1,20
6683,Control Structure,Write a Python program to compare two dictionaries to check if they are equal.,"def compare_dicts(dict1, dict2):
    if ___ == dict2:
        return True
    return False

result = compare_dicts(d1, d2)
print(result)","d1 = {'a':1, 'b':2, 'c':3}
d2 = {'a':1, 'b':2, 'c':4}",dict1,1,20
6687,Control Structure,Offer a suggestion for increasing the performance of the following Python Script,"def function(arg):
    for ___ in arg:
        print(i)","def function(arg):
    for i in range(len(arg)):
        print(i)",i,1,20
6701,Control Structure,You need to write a Python program for computing the factorial of a number.,"def factorial(num):
    if ___ == 0:
        return 1
    else:
        return num * factorial(num - 1)

print(factorial(5))",5,num,1,20
6707,Control Structure,write a python program for its purpose,"""""""
Compute the factorial of a given number
""""""

def factorial(n): 
	if ___ == 1: 
		return 1
	else: 
		return n * factorial(n-1) 

if __name__ == '__main__': 
	num = int(input()) 
	print(factorial(num))",Compute the factorial of a given number,n,1,20
6710,Control Structure,Compare two strings to check if they are anagrams or not in Python.,"def is_anagram(w1, w2):
    # Check if ___ are equal
    if len(w1) == len(w2):
        # Sort the strings
        s1 = sorted(w1)
        s2 = sorted(w2)
        # Check if sorted strings are equal
        if s1 == s2:
            return True
    return False

# Example
w1 = ""silent""
w2 = ""listen""

print(is_anagram(w1, w2)) #Output: True","“silent”, “listen”",lengths,1,20
6722,Control Structure,Code up a web scraper in Python for a particular website.,"import requests
from bs4 import BeautifulSoup

url = 'https://www.example.com'
page = requests.get(url)

soup = BeautifulSoup(page.text, 'html.parser')

all_divs = soup.find_all('div')

for ___ in all_divs:
    try:
        print(div['class'])
    except:
        print(div.text)",The website is https://www.example.com,div,1,20
6729,Control Structure,Develop a Python script for calculating the Fibonacci numbers for a given input.,"def Fibonacci(n): 
    if ___<0: 
        print(""Incorrect input"") 
    # First Fibonacci number is 0 
    elif n==1: 
        return 0
    # Second Fibonacci number is 1 
    elif n==2: 
        return 1
    else: 
        return Fibonacci(n-1)+Fibonacci(n-2) 

# Driver Program 
  
print(Fibonacci(8))",8,n,1,20
6736,Control Structure,"Create a Python program that takes in a positive integer, then uses a while loop to output the numbers counting down to 1.","num = int(input(""Enter a positive integer: ""))

while ___ > 0:
    print(num)
    num -= 1

print(""Done!"")",6,num,1,20
6738,Control Structure,Optimize this Python program for better efficiency.,"def add_two_lists(l1, l2):
    return [x + y for ___, y in zip(l1, l2)]","def add_two_lists(l1, l2):
    res = []
    for i in range(len(l1)):
        res.append(l1[i] + l2[i])
    return res",x,1,20
6787,Control Structure,Create a function in Python for evaluating a given polynomial expression.,"def evaluate_polynomial(expression):
  expression = expression.strip()
  tokens  = expression.split(""+"")
  result = 0
  for ___ in tokens:
    term = term.strip()
    coefficient, exponent = term.split(""x"")
    result += float(coefficient) * float(expoent)

  return result",Expression: 4x4 + 7x3 + 5x2 + 8x,term,1,20
6854,Control Structure,Find the number of ways to reach nth step in a staircase if a person can take 1 or 2 steps at a time in Python.,"def stairs(n): 
    step = [0] * (n + 2) 
    step[1] = 1
    step[2] = 2
  
    for ___ in range(3, n + 2): 
        step[i] = step[i - 1] + step[i - 2] 
  
    return step[n] 
      
n = 6
print(stairs(n))",n = 6,i,1,20
6867,Control Structure,Develop a Python Program to determine if two given strings are an anagram or not.,"def is_anagram(string1, string2):
    # check if ___ have equal length 
    if len(string1) != len(string2): 
        return False 
    sorted1 = sorted(string1); 
    sorted2 = sorted(string2); 
    # check if sorted strings are the same 
    if sorted1 == sorted2:
        return True 
    return False","string1 = ""abcd""
string2 = ""cbad""",strings,1,20
6873,Control Structure,Write a Python program to compare two integers and prints if one is greater then another.,"# compare two integers
int1=1
int2=2
if ___ > int2:
    print(""int1 is greater than int2"")
elif int2 > int1:
    print(""int2 is greater than int1"")
else:
    print(""int1 and int2 are equal"")","int1=1, int2=2",int1,1,20
6922,Control Structure,Create functions in Python for validating if a number is prime or not.,"def is_prime(n):
    if ___ == 1:
        return False
    for i in range(2,int(n**(1/2))+1):
        if n%i == 0:
            return False
    return True

if is_prime(12):
    print(""Prime"")
else:
    print(""Not Prime"")",n = 12,n,1,20
6930,Control Structure,Create an algorithm in Python for the classification of numbers into even or odd.,"def classifyNumber(num): 
    if ___ % 2 == 0: 
        return ""even""
    else: 
        return ""odd"" 
  
print(classifyNumber(3))",3,num,1,20
6933,Control Structure,"Refactor the following code to use the most Pythonic approach:

```
for i in range(0, list_items_len):
    if list_items[i] == target_item:
        index = i
        break
```","list_items = ['a', 'b', 'c', 'd', 'e']
target_item = 'c'

index = list_items.index(target_item) if ___ in list_items else None","list_items = ['a', 'b', 'c', 'd', 'e']
target_item = 'c'",target_item,1,20
6989,Control Structure,Create a Python program to check if two strings are anagrams.,"def is_anagram(s1, s2): 
    # Convert both strings to lower case 
    s1 = s1.lower() 
    s2 = s2.lower() 

    # Sort both strings 
    s1 = sorted(s1) 
    s2 = sorted(s2) 

    if ___ == s2: 
        return True 
    else: 
        return False","leg, gel",s1,1,20
7008,Control Structure,Create a Python program to calculate the sum of the digits for a number that is provided as input.,"# Function to find the sum of digits
def sum_digits(num):
 # Variable to store the sum of digits
 sum = 0
 
 while ___ > 0:
  digit = num % 10
  sum = sum + digit
  num = num // 10
 
 return sum
 
num = 1234
sum = sum_digits(num)
print(""Sum of digits of %d is %d"" % (num, sum))
# Output: Sum of digits of 1234 is 10",num = 1234,num,1,20
7037,Control Structure,"Write a Python program to calculate the sum of two given integers, if the two values are equal then return the triple of their sum.","def calculate_sum(a, b):
    if ___ == b:
        return (a + b) * 3
    else:
        return a + b
    
a = 2
b = 2
result = calculate_sum(a, b)
print(result)","2, 2",a,1,20
7059,Control Structure,Generate a Python program which determines if a given number is divisible by 7,"def is_divisible_by_7(num):
    if ___ % 7 == 0:
        return True
    else:
        return False

result = is_divisible_by_7(28)
print(result)",28,num,1,20
7126,Control Structure,"Using a while loop, write a Python program to reverse a given sentence.","# Initialize an empty string 
revString = """"

# Set 'idx' to point to the end of the string 
idx = len(sent) - 1
 
# Iterate in reverse through the string 
while ___ >= 0:
    # Append each individual character to the result string
    revString += sent[idx]
    # Decrement the index
    idx -= 1

# Output the reversed result
print(revString)","""Hello there my friend""",idx,1,20
7164,Control Structure,Write a Python program to determine if a number provided by the user is prime or not.,"# Ask the user for ___ number
num = int(input('Enter a number: '))

# Set initial values
is_prime = True

# Check for prime
for i in range(2, num):
 if num % i == 0:
 is_prime = False
 break

# Output result
if is_prime:
 print(f'{num} is a prime number.')
else:
 print(f'{num} is not a prime number.')",17,a,1,20
7184,Control Structure,Write a Python program to check if two strings are isomorphic.,"def is_isomorphic(s1, s2):
    if ___(s1) != len(s2):
        return False

    s1_dict = dict()
    for i, char in enumerate(s1):
        if char in s1_dict:
            if s1_dict[char] != s2[i]:
                return False
        else:
            s1_dict[char] = s2[i]

    return True","s1 = ""foo"", s2 = ""app""",len,1,20
7185,Control Structure,Implement a python program to check if a number is powerful. A powerful number is one who has a power of 2 as any of its prime divisors.,"def is_power(number):
    flag = False
    if ___ > 2:
        for i in range(2, number // 2 + 1):
            while number % i == 0:
                if number % (i ** 2) == 0:
                    flag = True
                number = number / i
    
    return flag

print(is_power(18))",number = 18,number,1,20
7188,Control Structure,Write a Python code for converting a given sentence into pig latin.,"def convert_string_to_pig_latin(sentence):
    words = sentence.split()
    pig_latin_words = []
    for ___ in words:
        if word[0] in 'aeiou':
            pig_word = word + 'way'
        else:
            pig_word = word[1:] + word[0] + 'ay'
        pig_latin_words.append(pig_word)
    return ' '.join(pig_latin_words)",The quick brown fox,word,1,20
7214,Control Structure,Build a program in Python for finding the largest prime number in a given range.,"def largest_prime(num):
    largest_prime = 0
    for ___ in range (num):
        if(isPrime(n)):
            largest_prime = n
    return largest_prime

def isPrime(n):
    if(n == 1):
        return False
    elif(n == 2):
        return True
    else:
        for x in range(2,n//2+1):
            if(n % x == 0):
                return False
        return True

print(largest_prime(100))",1-100,n,1,20
7230,Control Structure,Construct a Python program for finding the intersection of two arrays.,"def intersection(arr1, arr2):
  result = [i for ___ in arr1 if i in arr2]
  return result

arr1 = [1, 2, 3, 4]
arr2 = [3, 4, 5, 6]
result = intersection(arr1, arr2)
print(result)  # [3, 4]","Array 1: [1, 2, 3, 4]
Array 2: [3, 4, 5, 6]",i,1,20
7234,Control Structure,Develop an algorithm in Python for solving the Tower of Hanoi problem.,"def hanoi(discs, source, aux, dest):
    if ___ == 1:
        print (""Move disc 1 from {} to {}"".format(source, dest))
        return

    hanoi(discs-1, source, dest, aux)
    print (""Move disc {} from {} to {}"".format(discs, source, dest))
    hanoi(discs-1, aux, source, dest)

hanoi(3,'A', 'B', 'C')",Towers with 3 discs,discs,1,20
7237,Control Structure,Create a python program to calculate Fibonacci sequence for a given number.,"def fibonacci(n):
    if ___ == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

if __name__ == '__main__':
    n = 8
    print(fibonacci(n))",n = 8,n,1,20
7260,Control Structure,"Optimize a given Python program for speed, memory usage and readability.","def factorial(n):
    result = 1
    for ___ in range(2, n+1):
        result *= i
    return result","def factorial(n):
    f =1
    for i in range(2,n+1):
        f *=i
    return f",i,1,20
7320,Control Structure,Create a web crawler in Python which searches for all links on a given website and prints them out in the terminal.,"import requests
from bs4 import BeautifulSoup

# Get the HTML from the given URL
resp = requests.get(url)

# Parse the HTML
soup = BeautifulSoup(resp.text, 'html.parser')

# Find all the links
for ___ in soup.find_all('a'):
    print(link.get('href'))",url = 'https://example.com',link,1,20
7328,Control Structure,Create a Python function for encrypting strings using a “Vigenere Cipher”.,"def encrypt_vigenere(plaintext, key):
 ciphertext = """"
 index = 0
 for ___ in plaintext:
     ciphertext += chr((ord(c) - 65 + ord(key[index]) - 65) % 26 + 65)
     index = (index + 1) % len(key)
 return ciphertext","""HELLO""",c,1,20
7354,Control Structure,Create a Python program to mark a character as asterisk (*) if it's the same as the previous one?,"def mark_asterisk(input):
    res = """"
    temp = input[0]
    for ___ in input:
        if char == temp:
            res += '*'
        else:
            res += char
            temp = char
    return res","test_string = ""SSSSSSSSSShellllllllllllooooooooo""",char,1,20
7404,Control Structure,Generate a python program to determine if two objects are mutually exclusive or not.,"def mutually_exclusive(object1, object2):
    if ___(object1.intersection(object2)) > 0:
        return False
    else:
        return True
    
object1 = set([1, 2, 3])
object2 = set([4, 5, 6])

result = mutually_exclusive(object1, object2)
print(result) # Outputs True as objects don't share elements.","Input objects are ([1,2,3], [4,5,6]).",len,1,20
7405,Control Structure,Design a Python function to check if two given strings are anagrams or not.,"def check_anagram(str1, str2):
 
    if ___(str1) == sorted(str2):
        return True
    else:
        return False","""abc"", ""cab""",sorted,1,20
7422,Control Structure,Create a web scraper in Python that searches a given website for a specified HTML element.,"import requests
from bs4 import BeautifulSoup

url = 'https://www.example.com'
response = requests.get(url)
html = response.content

soup = BeautifulSoup(html, 'html.parser')
for ___ in soup.find_all('div'):
 print(div.text)","Website: www.example.com
HTML Element: div",div,1,20
7438,Control Structure,Compose a function in Python to check if a given number is a power of two.,"def is_power_two(num):
    if ___ == 0:
        return False
    
    while num != 1:
        if num % 2 != 0:
            return False
        num = num // 2
    return True",10,num,1,20
7447,Control Structure,Write a Python function that will calculate the average temperature for the past week.,"def calc_avg_temperature(temperatures):
  total = 0
  for ___ in temperatures:
    total += temp
  avg = total / len(temperatures)
  return avg

print(calc_avg_temperature([64.7, 67.3, 71.3, 73.1, 75.7, 73.2, 75.7]))

# Output: 71.17142857142857","[64.7, 67.3, 71.3, 73.1, 75.7, 73.2, 75.7]",temp,1,20
